TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
41848,C,15063,NotFound,150,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
41880,W,15333,562,150,visa,226,credit,498,87,>=3027949.25,>=125.0,2,1,0,0,0,2,0,0,1,0,1,0,2,2,1
41903,C,3901,176,185,mastercard,224,credit,NotFound,NotFound,<3027949.25,<125.0,166,143,0,16,0,16,16,44,0,31,40,40,7,5,1
41950,C,15890,545,185,visa,195,debit,NotFound,NotFound,>=3027949.25,<125.0,6,6,0,3,0,3,3,3,0,4,4,4,0,0,1
41978,C,2801,296,185,visa,137,credit,NotFound,NotFound,<3027949.25,>=125.0,3,1,0,1,0,1,1,1,0,1,1,1,0,0,1
42075,W,13623,585,150,visa,226,debit,498,87,>=3027949.25,<125.0,3,14,0,0,0,1,0,0,5,0,2,0,22,2,1
42097,C,11830,177,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,9,4,0,2,0,2,2,2,0,1,4,4,1,0,1
42140,S,9002,453,150,visa,226,debit,272,87,>=3027949.25,<125.0,3,2,0,1,0,0,0,6,0,4,1,0,90,3,1
42152,W,2263,174,150,visa,226,debit,330,87,>=3027949.25,>=125.0,3,1,0,0,0,1,0,0,1,0,1,0,10,2,1
42179,W,17321,111,150,visa,226,debit,472,87,>=3027949.25,>=125.0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,1
42190,C,2650,142,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
42201,C,3440,555,150,visa,NotFound,credit,NotFound,NotFound,>=3027949.25,<125.0,27,31,0,6,0,6,6,2,0,1,5,5,1,1,1
42259,W,16075,514,150,mastercard,102,credit,123,87,>=3027949.25,>=125.0,1,2,0,0,0,1,0,0,1,0,1,1,1,1,1
42267,W,17480,528,150,visa,226,credit,191,87,>=3027949.25,>=125.0,1,3,0,0,0,6,0,0,1,0,2,0,6,1,1
42312,C,10054,289,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
42319,W,7062,481,150,visa,162,credit,325,87,>=3027949.25,>=125.0,5,4,0,0,0,2,0,0,2,0,2,0,13,5,1
42321,H,4571,584,150,mastercard,117,debit,325,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
42358,C,1976,545,185,visa,102,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
42396,C,3154,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1
42408,C,14276,177,185,mastercard,137,credit,NotFound,NotFound,<3027949.25,<125.0,4,4,0,1,0,1,1,1,0,1,2,2,0,0,1
42420,C,3095,555,117,mastercard,224,credit,NotFound,NotFound,>=3027949.25,>=125.0,2,2,0,1,0,1,1,0,0,0,1,1,0,0,1
42437,W,5454,532,150,mastercard,224,debit,485,87,<3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
42448,R,6405,359,150,visa,226,credit,272,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
42457,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,2,6,0,1,0,1,1,2,0,3,2,2,3,1,1
42549,H,4610,555,150,visa,226,credit,299,87,>=3027949.25,>=125.0,4,1,0,1,0,1,0,1,0,1,1,0,0,0,1
42556,W,8380,512,150,visa,226,credit,264,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,2,1,1
42582,C,9917,142,185,visa,138,debit,NotFound,NotFound,>=3027949.25,>=125.0,9,4,0,1,0,1,1,4,0,2,2,2,2,2,1
42609,W,16075,514,150,mastercard,102,credit,264,87,<3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
42618,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
42658,C,9917,142,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,7,12,0,2,0,2,2,6,0,3,4,4,1,1,1
42740,H,7585,553,150,visa,226,credit,337,87,>=3027949.25,<125.0,3,1,0,1,0,1,0,1,0,1,1,0,0,0,1
42743,W,3274,514,150,mastercard,219,credit,204,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
42770,H,6054,327,150,discover,NotFound,credit,181,87,<3027949.25,>=125.0,23,28,0,14,0,12,0,17,0,19,13,0,6,5,1
42779,C,16062,500,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,0,0,0,1,1,0,0,1
42783,W,2057,512,150,visa,226,credit,420,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
42786,C,10568,204,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,18,31,0,6,0,6,6,5,0,8,5,5,2,2,1
42842,R,17600,555,133,visa,195,credit,428,87,>=3027949.25,>=125.0,17,17,0,4,0,4,0,4,0,2,1,0,0,0,1
42848,R,3621,277,144,visa,147,credit,356,96,<3027949.25,>=125.0,5,6,0,1,0,1,0,2,0,1,5,0,0,0,1
42870,C,5458,266,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,33,42,0,4,0,4,4,12,0,9,4,4,2,2,1
42906,C,3154,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,7,10,0,5,0,5,5,5,0,2,7,7,1,1,1
42937,C,12184,440,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,15,24,0,5,0,5,5,4,0,6,7,7,1,1,1
42975,R,5463,399,150,american express,137,credit,472,87,>=3027949.25,>=125.0,10,9,0,2,0,1,0,6,0,6,8,0,0,0,1
43034,W,10011,319,150,visa,226,debit,476,87,>=3027949.25,<125.0,3,4,0,0,0,3,0,0,5,0,4,1,7,2,1
43110,C,4504,500,185,mastercard,219,credit,130,60,<3027949.25,>=125.0,3,2,0,2,0,2,2,3,0,3,2,2,3,2,1
43144,W,14290,512,150,visa,226,debit,177,87,>=3027949.25,<125.0,5,5,0,0,1,1,0,0,4,0,5,0,1,1,1
43206,C,5583,103,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,2,3,0,2,0,2,2,1,0,2,2,2,0,0,1
43216,W,11207,361,150,visa,226,debit,204,87,>=3027949.25,<125.0,2,1,0,0,0,2,0,0,2,0,2,0,1,1,1
43217,W,3920,532,150,mastercard,224,debit,181,87,>=3027949.25,>=125.0,2,2,0,0,0,1,0,0,2,0,2,0,4,1,1
43224,C,11201,103,185,visa,226,debit,NotFound,NotFound,<3027949.25,<125.0,3,1,0,4,0,4,4,4,0,5,4,4,2,1,1
43259,C,10876,104,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
43266,C,15063,NotFound,150,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
43322,R,6019,583,150,visa,226,credit,264,87,>=3027949.25,<125.0,4,4,0,1,0,1,0,2,0,2,2,0,0,0,1
43375,C,15257,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
43390,C,10736,130,185,visa,195,credit,NotFound,NotFound,>=3027949.25,<125.0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1
43403,W,12023,216,150,mastercard,224,credit,264,87,<3027949.25,<125.0,4,2,0,0,0,3,0,0,2,0,2,0,4,4,1
43429,W,2392,360,150,mastercard,166,debit,330,87,<3027949.25,>=125.0,3,4,0,0,0,3,0,0,3,0,1,0,9,3,1
43458,S,9500,321,150,visa,226,debit,330,87,>=3027949.25,<125.0,13,6,0,6,0,0,0,10,0,48,4,0,43,9,1
43501,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1
43534,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,2,0,2,2,1,0,0,1,1,1,1,1
43565,C,10175,176,185,visa,102,debit,NotFound,NotFound,>=3027949.25,<125.0,3,4,0,1,0,1,1,7,0,3,2,2,0,0,1
43585,H,2562,439,150,mastercard,141,credit,315,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
43613,S,3507,NotFound,150,visa,226,credit,330,87,>=3027949.25,<125.0,22,28,0,17,0,0,0,16,0,13,31,0,8,7,1
43656,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,3,6,0,2,0,2,2,5,0,4,5,5,2,2,1
43658,W,2616,327,150,discover,102,credit,203,87,>=3027949.25,<125.0,2,1,0,0,0,1,0,0,1,0,1,1,4,2,1
43711,W,16883,111,150,visa,226,debit,476,87,>=3027949.25,>=125.0,2,2,0,0,1,2,0,0,2,0,2,0,1,1,1
43745,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,2,1,0,1,0,1,1,1,0,1,1,1,0,0,1
43760,H,9043,170,150,visa,195,credit,226,87,>=3027949.25,>=125.0,6,3,0,1,0,1,0,2,0,2,2,0,0,0,1
43784,W,9803,583,150,visa,226,credit,476,87,>=3027949.25,<125.0,7,7,0,0,4,7,0,0,0,0,7,0,7,5,1
43810,W,2616,327,150,discover,102,credit,191,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,2,1,1
43851,W,12695,490,150,visa,226,debit,325,87,>=3027949.25,>=125.0,1,2,0,0,0,2,0,0,3,0,1,1,44,1,1
43855,W,5691,417,150,visa,226,debit,231,87,<3027949.25,>=125.0,6,5,0,0,0,1,0,0,6,0,4,0,5,3,1
43885,R,15484,418,150,visa,226,debit,264,87,<3027949.25,>=125.0,4,4,0,1,0,1,0,4,0,3,4,0,0,0,1
43908,C,2256,545,185,visa,226,credit,284,60,>=3027949.25,<125.0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1
43957,C,11201,103,185,visa,226,debit,130,60,<3027949.25,<125.0,7,2,0,1,0,1,1,1,0,1,2,2,1,1,1
43962,C,17284,459,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,1,0,1,1,1,0,0,1
44012,W,17188,321,150,visa,226,debit,299,87,>=3027949.25,<125.0,2,1,0,0,1,2,0,0,1,0,2,0,3,2,1
44016,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,<3027949.25,<125.0,2,3,0,1,0,1,1,3,0,2,2,2,2,2,1
44031,C,16062,500,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
44043,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,2,4,0,1,0,1,1,1,0,1,1,1,1,1,1
44071,W,18370,547,150,visa,226,debit,251,87,>=3027949.25,<125.0,3,2,0,0,0,3,0,0,1,0,2,0,2,1,1
44077,C,2801,296,185,visa,137,credit,NotFound,NotFound,<3027949.25,<125.0,2,2,0,1,0,1,1,0,0,0,1,1,2,2,1
44081,R,16657,502,150,visa,226,debit,181,87,>=3027949.25,>=125.0,2,2,0,1,0,2,0,2,0,2,3,0,0,0,1
44178,H,12695,490,150,visa,226,debit,325,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
44192,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,4,6,0,2,0,2,3,5,0,3,5,5,2,2,1
44197,H,7934,555,119,visa,162,credit,NotFound,NotFound,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
44198,H,15066,170,150,mastercard,102,credit,204,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
44204,C,7794,266,185,mastercard,102,credit,NotFound,NotFound,>=3027949.25,<125.0,21,38,0,5,0,5,5,7,0,12,14,14,1,1,1
44233,W,1078,512,150,visa,226,debit,123,87,<3027949.25,<125.0,2,1,0,0,0,2,0,0,2,0,3,0,2,1,1
44238,W,14649,548,150,visa,226,debit,441,87,>=3027949.25,<125.0,2,4,0,0,0,2,0,0,5,0,4,0,48,2,1
44269,W,17400,174,150,visa,226,debit,123,87,<3027949.25,<125.0,4,1,0,0,0,5,0,0,2,0,1,0,2,2,1
44393,H,11207,361,150,visa,226,debit,126,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
44416,W,2616,327,150,discover,102,credit,330,87,>=3027949.25,>=125.0,1,1,0,0,2,1,0,0,1,0,1,0,1,1,1
44420,C,3867,296,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,4,2,0,1,0,1,1,1,0,1,1,1,0,0,1
44459,W,5912,385,150,visa,226,debit,472,87,>=3027949.25,<125.0,1,2,0,0,0,1,0,0,6,0,1,0,35,1,1
44467,W,2455,321,150,visa,226,credit,204,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1
44469,S,7919,194,150,mastercard,166,debit,330,87,>=3027949.25,>=125.0,4,2,0,2,0,0,0,5,0,9,4,0,16,1,1
44501,W,7757,514,150,mastercard,224,credit,325,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
44518,H,7585,553,150,visa,226,credit,299,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
44626,W,1342,514,150,mastercard,224,debit,325,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
44691,W,2939,111,150,mastercard,102,credit,204,87,<3027949.25,<125.0,2,2,0,0,0,2,0,0,2,0,3,0,16,2,1
44699,C,16355,130,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,6,6,0,1,0,1,1,2,0,5,2,2,2,2,1
44702,C,15885,545,185,visa,138,debit,NotFound,NotFound,<3027949.25,>=125.0,29,40,0,15,0,15,15,20,0,15,18,18,2,2,1
44736,R,10486,514,150,mastercard,219,credit,472,87,>=3027949.25,>=125.0,12,11,0,2,0,1,0,8,0,7,10,0,0,0,1
44739,C,10876,104,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,6,9,0,0,0,0,1,2,0,5,2,2,0,0,1
44745,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,4,7,0,1,0,1,1,0,0,1,1,1,0,0,1
44754,C,10369,176,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,9,8,0,3,0,3,3,3,0,5,2,2,3,3,1
44764,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,2,0,2,1,1,1,1,1
44768,R,7664,490,150,visa,226,debit,264,87,>=3027949.25,>=125.0,5,5,0,1,0,1,0,1,0,2,1,0,0,0,1
44799,H,10486,514,150,mastercard,219,credit,264,87,<3027949.25,>=125.0,6,6,0,3,0,2,0,1,0,2,5,0,0,0,1
44827,C,3154,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,15,28,0,8,0,8,8,22,0,9,12,12,2,2,1
44844,W,13734,491,150,visa,226,debit,337,87,>=3027949.25,>=125.0,2,3,0,0,0,1,0,0,1,0,1,0,6,2,1
44865,C,10086,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,61,55,0,9,0,9,9,9,0,15,16,16,9,6,1
44878,C,8755,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
44901,W,16927,310,150,mastercard,224,debit,203,87,>=3027949.25,>=125.0,5,2,0,0,0,1,0,0,2,0,1,0,56,3,1
44913,W,9175,111,150,visa,226,debit,126,87,>=3027949.25,>=125.0,3,2,0,0,0,2,0,0,2,0,3,1,3,3,1
44966,W,17999,482,150,visa,226,debit,337,87,>=3027949.25,<125.0,5,4,0,0,1,6,0,0,11,0,3,2,40,4,1
44988,C,3867,296,185,visa,226,credit,NotFound,NotFound,<3027949.25,<125.0,592,1016,0,313,0,313,314,438,0,566,462,462,540,192,1
45019,C,10175,176,185,visa,102,debit,NotFound,NotFound,>=3027949.25,<125.0,16,26,0,6,0,6,6,14,0,5,17,17,3,2,1
45029,C,9633,296,185,visa,138,debit,NotFound,NotFound,<3027949.25,<125.0,278,616,0,83,0,83,83,118,0,112,136,136,18,13,1
45067,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,68,92,0,17,0,17,17,14,0,10,18,18,5,4,1
45116,W,2616,NotFound,150,discover,102,credit,204,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
45121,C,1164,545,185,visa,137,debit,NotFound,NotFound,>=3027949.25,<125.0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1
45174,W,6344,327,150,discover,224,credit,264,87,>=3027949.25,>=125.0,176,173,0,0,157,152,0,0,89,0,161,0,337,103,1
45229,W,12839,321,150,visa,226,debit,264,87,>=3027949.25,<125.0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,1
45241,W,11218,579,150,visa,226,debit,324,87,>=3027949.25,<125.0,4,4,0,0,0,1,0,0,4,0,4,1,22,1,1
45242,W,1482,555,150,mastercard,224,debit,205,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
45263,C,14182,562,150,mastercard,102,credit,NotFound,NotFound,>=3027949.25,<125.0,8,9,0,3,0,3,3,2,0,4,2,2,2,2,1
45281,W,5033,269,150,mastercard,224,debit,264,87,>=3027949.25,>=125.0,1,1,0,0,0,2,0,0,1,0,2,1,7,1,1
45283,W,7919,194,150,mastercard,202,debit,231,87,>=3027949.25,<125.0,1,1,0,0,0,2,0,0,0,0,2,0,1,1,1
45285,C,16062,500,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
45342,W,17373,490,150,visa,226,debit,310,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,2,0,1,0,3,1,1
45359,H,6019,583,150,visa,226,credit,299,87,>=3027949.25,>=125.0,2,3,0,1,0,1,0,1,0,1,1,0,2,1,1
45367,C,10369,176,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,18,13,0,4,0,4,4,3,0,3,5,5,2,2,1
45392,S,9002,453,150,visa,226,debit,272,87,>=3027949.25,<125.0,3,2,0,1,0,0,0,5,0,3,1,0,81,3,1
45405,W,2803,100,150,visa,226,debit,204,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
45441,C,9917,142,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,2,0,2,2,3,0,0,2,2,1,1,1
45567,C,3867,296,185,visa,226,credit,NotFound,NotFound,<3027949.25,<125.0,12,7,0,4,0,4,4,3,0,1,6,6,1,1,1
45607,W,13108,215,150,visa,226,debit,191,87,>=3027949.25,<125.0,1,1,0,0,1,0,0,0,3,0,1,0,15,1,1
45638,W,7005,111,150,visa,226,debit,310,87,>=3027949.25,>=125.0,2,7,0,0,0,1,0,0,2,0,1,0,5,1,1
45716,W,5629,490,150,visa,226,debit,181,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
45722,C,8113,160,150,visa,226,debit,NotFound,NotFound,<3027949.25,<125.0,1190,1048,0,211,0,211,211,516,0,279,435,435,232,111,1
45748,C,9633,296,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,8,0,1,0,1,1,10,0,6,3,3,4,1,1
45764,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,6,4,0,2,0,2,2,2,0,2,2,2,0,0,1
45795,W,12473,555,150,visa,226,credit,299,87,>=3027949.25,>=125.0,2,4,0,0,0,7,0,0,3,0,3,2,7,2,1
45807,W,16927,310,150,mastercard,224,debit,203,87,>=3027949.25,>=125.0,5,2,0,0,0,1,0,0,1,0,1,0,49,3,1
45842,C,5458,266,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,20,36,0,7,0,7,7,13,0,24,9,9,2,1,1
45890,W,12695,490,150,visa,226,debit,325,87,>=3027949.25,<125.0,1,2,0,0,0,2,0,0,3,0,1,1,35,1,1
45903,R,10486,514,150,mastercard,219,credit,325,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
45941,W,14649,548,150,visa,226,debit,476,87,>=3027949.25,<125.0,2,2,0,0,0,3,0,0,2,0,2,0,6,1,1
45945,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,<3027949.25,>=125.0,5,5,0,1,0,1,1,2,0,2,1,1,0,0,1
46003,W,12544,321,150,visa,226,debit,337,87,>=3027949.25,<125.0,2,4,0,0,0,3,0,0,2,0,2,0,7,2,1
46014,C,17989,NotFound,144,visa,166,debit,NotFound,NotFound,>=3027949.25,<125.0,32,39,0,4,0,4,4,13,0,12,7,7,1,1,1
46037,W,14290,512,150,visa,226,debit,315,87,>=3027949.25,<125.0,4,2,0,0,0,1,0,0,2,0,1,0,10,4,1
46082,R,7585,553,150,visa,226,credit,299,87,>=3027949.25,>=125.0,8,10,0,2,0,2,0,2,0,2,5,0,0,0,1
46133,C,9633,296,185,visa,138,debit,NotFound,NotFound,<3027949.25,<125.0,22,27,0,8,0,8,9,33,0,7,13,13,2,2,1
46196,C,14076,545,185,visa,147,credit,NotFound,NotFound,>=3027949.25,<125.0,325,608,0,87,0,87,87,121,0,112,132,132,18,13,1
46230,W,2803,100,150,visa,226,debit,494,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
46288,W,11849,271,150,visa,226,debit,330,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,1,2,1,1
46295,W,6174,490,150,visa,226,debit,387,87,>=3027949.25,<125.0,165,162,0,0,128,140,0,0,79,0,143,2,240,87,1
46300,W,14128,170,150,mastercard,219,credit,472,87,>=3027949.25,>=125.0,4,4,0,0,1,2,0,0,1,0,3,0,9,4,1
46363,W,4663,490,150,visa,166,debit,299,87,<3027949.25,<125.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
46384,C,7949,142,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,2,3,0,1,0,1,1,1,0,2,3,3,0,0,1
46458,R,2249,343,150,visa,195,credit,315,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
46482,H,10836,537,150,mastercard,224,debit,476,87,<3027949.25,>=125.0,4,6,0,1,0,1,0,5,0,6,5,0,1,1,1
46502,W,15205,270,150,visa,166,debit,441,87,>=3027949.25,>=125.0,10,7,0,0,0,8,0,0,2,0,2,0,30,7,1
46533,C,4504,500,185,mastercard,219,credit,NotFound,NotFound,>=3027949.25,<125.0,4,8,0,2,0,2,2,1,0,1,2,2,1,1,1
46534,C,3702,311,185,visa,102,debit,NotFound,NotFound,>=3027949.25,<125.0,2,3,0,1,0,1,1,1,0,1,1,1,1,1,1
46537,W,11218,579,150,visa,226,debit,184,87,>=3027949.25,>=125.0,1,1,0,0,0,2,0,0,1,0,1,0,1,1,1
46547,S,4911,555,150,visa,226,debit,330,87,>=3027949.25,<125.0,2,2,0,1,0,0,0,2,0,2,2,0,0,0,1
46574,W,11849,271,150,visa,226,debit,472,87,>=3027949.25,>=125.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
46581,W,7207,111,150,visa,226,debit,498,87,>=3027949.25,<125.0,4,2,0,0,0,5,0,0,5,0,3,0,8,3,1
46666,W,2884,490,150,visa,226,debit,264,87,>=3027949.25,<125.0,3,2,0,0,0,4,0,0,4,0,4,0,6,3,1
46703,C,3089,555,119,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,69,43,0,18,0,18,18,25,0,22,25,25,2,2,1
46731,W,9500,321,150,visa,226,debit,231,87,>=3027949.25,>=125.0,13,10,0,0,26,9,0,0,10,0,10,1,109,11,1
46817,W,5901,583,150,visa,226,credit,126,87,>=3027949.25,>=125.0,2,1,0,0,0,2,0,0,1,0,1,0,2,1,1
46824,R,7482,490,150,visa,226,debit,325,87,>=3027949.25,>=125.0,3,3,0,1,0,3,0,1,0,1,3,0,0,0,1
46840,C,9026,545,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,41,8,0,2,0,2,2,1,0,2,7,7,1,1,1
46896,R,16659,170,150,visa,226,credit,325,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
46936,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,>=125.0,13,9,0,3,0,3,3,5,0,5,7,7,2,2,1
46937,W,7744,417,150,visa,226,debit,308,87,<3027949.25,<125.0,2,3,0,0,0,3,0,0,3,0,1,0,9,2,1
46956,W,17188,321,150,visa,226,debit,485,87,>=3027949.25,<125.0,1,1,0,0,2,1,0,0,1,0,2,0,5,1,1
46969,C,9633,130,185,visa,138,debit,NotFound,NotFound,<3027949.25,<125.0,140,126,0,11,0,11,11,37,0,27,31,31,7,5,1
46990,W,16075,514,150,mastercard,102,credit,494,87,<3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
47006,R,12581,453,150,visa,226,debit,184,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
47023,H,6019,583,150,visa,226,credit,512,87,<3027949.25,>=125.0,5,5,0,1,0,1,0,3,0,1,2,0,0,0,1
47033,W,11218,579,150,visa,226,debit,324,87,>=3027949.25,<125.0,4,4,0,0,0,1,0,0,4,0,4,1,15,1,1
47048,C,16346,324,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,20,23,0,13,0,13,13,3,0,4,18,18,5,5,1
47085,W,12544,321,150,visa,226,debit,441,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
47095,R,11461,555,150,visa,226,credit,299,87,>=3027949.25,>=125.0,6,7,0,2,0,2,0,5,0,4,5,0,0,0,1
47138,R,16757,399,150,american express,137,credit,264,87,>=3027949.25,<125.0,29,31,0,11,0,13,0,18,0,15,15,0,1,1,1
47177,R,4425,562,150,mastercard,197,credit,204,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
47238,W,17739,512,150,mastercard,117,debit,512,87,>=3027949.25,<125.0,5,4,0,0,0,3,0,0,1,0,3,0,20,5,1
47264,C,8113,160,150,visa,226,debit,NotFound,NotFound,<3027949.25,<125.0,1156,1021,0,203,0,203,203,494,0,265,422,422,229,109,1
47268,C,9633,296,185,visa,138,debit,NotFound,NotFound,<3027949.25,<125.0,52,38,0,7,0,7,7,9,0,13,14,14,7,5,1
47281,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
47282,C,16746,500,185,mastercard,102,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
47313,C,9026,545,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,48,35,0,10,0,10,10,16,0,24,13,13,1,1,1
